ActivityPath,ActivityPathShort,AncorType,Angle,Comments,Comments1,Comments2,Comments3,CopiedLinkIDList,DateShipped,Depth,DrawIndex,Extruded,Height,IsBuyOut,ItemNumber,JPegName,JPegStream,LinkID,LinkIDCategory,LinkIDLibrary,LinkIDLocation,LinkIDProductGroup,LinkIDProject,LinkIDRelease,LinkIDSpecificationGroup,LinkIDWall,LinkIDWorkOrder,Modified,Name,PerfectGrainChar,PrintFlag,PrintFlags,ProductSpecGroupName,Quantity,QuantityShipped,QuoteName,RoomComponentType,RoomName,Row_ID,ScanCode,ShippingTicketName,TiffName,TiffStream,Type,UITreeFilter,Width,WMFName,WMFStream,WorkBook,WorkOrderName,X,Y,Z,ID,
,,0,0,,,,,,NULL,5,9,False,34.5,False,16.00,,0xFFD8FFE000104A46494600010101005A005A0000FFE10F6445786966000049492A0008000000020032010200140000002600000069870400010000003A00000040000000323031373A31323A31382031313A31373A353300000000000000030003010400010000000600000001020400010000006A0000000202040001000000,238IJQOYJXXF,77d56a49-4354-49bd-9988-47d32689b33a,1789K4YE0R87,231CK6D5HUX17,,187JIQKMR2Y8,9624aad8-1bb2-41b3-9f99-ffa72be60ccc,187JIQMO3WC14,,238VOPSEPRUE,False,L Panel-RPE-1 Wide x 1 High,,False,,Homestead,1,0,,2,Test Ripping,1,,,,NULL,8,0,42,,0x89504E470D0A1A0A0000000D49484452000001EC000001670802000000EB3FED2C000000017352474200AECE1CE90000000467414D410000B18F0BFC6105000000097048597300000DD700000DD70142289B780000000774494D4507E10C120B1135271318400000B25449444154785EEDBD779C15C5D6866B2247C92049A224,NULL,(08-31)__Dev91_Test Ripping,1965.9897368976367,3744.0718037757892,0,25b8c4e0-c468-4718-8d83-786e30b5c79a
,,0,0,,,,,,NULL,1.5,9,False,50,False,17.00,"M:\Homestead_Library\Backup\Products\Tops\Wood Top, Veneer with 1.5in edge, Finished Top and Bottom.jpg.jpg",0xFFD8FFE000104A46494600010101006000600000FFE1005A4578696600004D4D002A00000008000401320002000000140000003E511000010000000101000000511100040000000100000EC3511200040000000100000EC300000000323031343A30393A31382032323A31393A353400FFDB0043000806060706050807070709,238IJQRNTWEF,6c6f8eb3-e7ee-47af-a9dd-54ba93185e22,1789K4YE0R87,231CK6D5HUX17,,187JIQKMR2Y8,9624aad8-1bb2-41b3-9f99-ffa72be60ccc,187JIQMO3WC14,,238VOPSEPRUE,False,Wood Top-Veneer-1.5in Thick,,False,,Homestead,1,0,,2,Test Ripping,2,,,,NULL,8,0,25.5,,NULL,NULL,(08-31)__Dev91_Test Ripping,1973.5777197751331,3575.87257266791,-8,9d284855-5061-4332-83b3-259de40a02eb
,,0,0,
""
,,,,,NULL,6,9,False,34.5,False,15.00,,0xFFD8FFE000104A46494600010101005A005A0000FFE10A1645786966000049492A0008000000020032010200140000002600000069870400010000003A00000040000000323031373A31323A31382031313A31373A353500000000000000030003010400010000000600000001020400010000006A0000000202040001000000,238IJQL6DS3F,77d56a49-4354-49bd-9988-47d32689b33a,1789K4YE0R87,231CK6D5HUX17,,187JIQKMR2Y8,9624aad8-1bb2-41b3-9f99-ffa72be60ccc,187JIQMO3WC14,,238VOPSEPRUE,False,L Panel,,False,,Homestead,1,0,,2,Test Ripping,3,,,,NULL,8,0,25.5,,0x89504E470D0A1A0A0000000D49484452000001A800000198080200000098AAE13A000000017352474200AECE1CE90000000467414D410000B18F0BFC6105000000097048597300000DAF00000DAF0142BFE72A0000000774494D4507E10C0E0F02057DE32985000081AF49444154785EED9D779C5445D6FED1352220485694E4,NULL,(08-31)__Dev91_Test Ripping,1721.8706024080475,3421.8249964820752,0,0f504a16-5741-478e-b32c-e4695f50a1fc
,,0,0,,,,,,NULL,3,9,False,96,False,13.00,"M:\Testing_Library\_Import to library\Moldings\_Moldings - Subcrown\Lightrail\Lightrail, L-shaped, Notch, Square.jpg.jpg",0xFFD8FFE000104A46494600010101006000600000FFE100A04578696600004D4D002A000000080007013B00020000000500000062030100050000000100000068030300010000000100000000511000010000000101000000511100040000000100000EC2511200040000000100000EC287690004000000010000007000000000,231CK7449HXF,f202ea11-22a4-4f9c-a24d-e83b0f345eed,1789K4YE0R87,231CK6D5HUX17,,187JIQKMR2Y8,9624aad8-1bb2-41b3-9f99-ffa72be60ccc,187JIQMO3WC14,,238VOPSEPRUE,False,Subcrown-L Shaped-Square-Veneer,,False,,Homestead,1,0,,2,Test Ripping,4,,,,NULL,8,0,1.5,,0xFFD8FFE000104A46494600010101006000600000FFE100A04578696600004D4D002A000000080007013B00020000000500000062030100050000000100000068030300010000000100000000511000010000000101000000511100040000000100000EC1511200040000000100000EC187690004000000010000007000000000,NULL,(08-31)__Dev91_Test Ripping,2049.806741965831,4298.99979261149,0,f2f62969-ade1-41f0-9cc8-740f1f54a3a9
,,0,0,,,,,,NULL,5,9,False,48,False,14.00,,0xFFD8FFE000104A46494600010101005A005A0000FFE10A4B45786966000049492A0008000000020032010200140000002600000069870400010000003A00000040000000323031373A31323A31382031303A31363A303400000000000000030003010400010000000600000001020400010000006A0000000202040001000000,231CK79J862F,1631c80b-84ea-4e50-be66-eb14deb7b204,1789K4YE0R87,231CK6D5HUX17,,187JIQKMR2Y8,9624aad8-1bb2-41b3-9f99-ffa72be60ccc,187JIQMO3WC14,,238VOPSEPRUE,False,Box Filler-RPE-1 Wide x 1 High,,False,,Homestead,1,0,,2,Test Ripping,5,,,,NULL,8,0,25.5,,0x89504E470D0A1A0A0000000D494844520000021300000213080200000032C10973000000017352474200AECE1CE90000000467414D410000B18F0BFC6105000000097048597300000DD600000DD601906F799C0000000774494D4507E10C0F140422267C109C0000501149444154785EEDDD795C9565FEFF7191452140945D05,NULL,(08-31)__Dev91_Test Ripping,1765.0399122004915,3927.4725521785208,0,da19b9be-e460-45d7-91ee-09aafd4aefe2
,,0,0,Wood top is tongue and grooved,Wood top is tongue and grooved,,,,NULL,1.5,9,False,48,False,18.00,"M:\Homestead_Library\Backup\Products\Tops\Wood Top, Solid wood, Face grain.jpg.jpg",0xFFD8FFE000104A46494600010101005900590000FFDB0043000302020302020303030304030304050805050404050A070706080C0A0C0C0B0A0B0B0D0E12100D0E110E0B0B1016101113141515150C0F171816141812141514FFDB00430103040405040509050509140D0B0D1414141414141414141414141414141414141414,238IJR8TVWXF,6c6f8eb3-e7ee-47af-a9dd-54ba93185e22,1789K4YE0R87,231CK6D5HUX17,,187JIQKMR2Y8,9624aad8-1bb2-41b3-9f99-ffa72be60ccc,187JIQMO3WC14,,238VOPSEPRUE,False,Wood Top 1.5in Thick-Solid wood-Face grain,,False,,Homestead,1,0,,2,Test Ripping,6,,,,NULL,8,0,26.25,,NULL,NULL,(08-31)__Dev91_Test Ripping,1968.3631116183055,3608.3611100127805,0,f68b9c27-3b20-4781-9f5e-a5c8d713c015
,,0,0,,,,,,NULL,24,9,False,34.5,False,22.00,2 Door Base.jpg,0xFFD8FFE000104A46494600010201004800480000FFE10CD645786966000049492A00080000000E000001030001000000200300000101030001000000580200000201030003000000B60000000301030001000000010000000601030001000000020000001201030001000000010000001501030001000000030000001A010500,238VOPG39M1F,db2cbc7f-f1d6-47c1-87fc-ed9c17cc2009,1789K4YE0R87,231CK6D5HUX17,,187JIQKMR2Y8,9624aad8-1bb2-41b3-9f99-ffa72be60ccc,187JIQMO3WC14,,238VOPSEPRUE,False,Base 2 Full Height Doors,,False,,Homestead,1,0,,2,Test Ripping,7,,,,NULL,8,0,36,2 Door Base.wmf,0xD7CDC69A000000000000F07D846F801300000000E556010009000003E312000005000502000000000400000003010800050000000B0200000000050000000C02846FF07D09000000FA02000000000000FFFFFF002200040000002D01000007000000FC020000FFFFFF000000040000002D010100070000001B04856FF17D0000,NULL,(08-31)__Dev91_Test Ripping,1804.412047347598,3637.7634623525828,0,767e0a09-0c07-40fd-9ed1-ea507172a34c
,,0,0,,,,,,NULL,26,9,False,84,False,23.00,,0xFFD8FFE000104A46494600010201004800480000FFE10BA445786966000049492A00080000000E000001030001000000200300000101030001000000580200000201030003000000B60000000301030001000000010000000601030001000000020000001201030001000000010000001501030001000000030000001A010500,238VOPPADW0F,02153644-a93e-4f2f-87b6-1829ea96ec01,1789K4YE0R87,231CK6D5HUX17,,187JIQKMR2Y8,9624aad8-1bb2-41b3-9f99-ffa72be60ccc,187JIQMO3WC14,,238VOPSEPRUE,False,Tall 1 Door Wide-2 Doors High,,False,,Homestead,1,0,,2,Test Ripping,8,,,,NULL,8,0,18,,0xD7CDC69A000000000000F07D846F801300000000E5560100090000036D15000006000502000000000400000003010800050000000B0200000000050000000C02846FF07D09000000FA02000000000000FFFFFF002200040000002D01000007000000FC020000FFFFFF000000040000002D010100070000001B04856FF17D0000,NULL,(08-31)__Dev91_Test Ripping,1486.1619817523099,3745.7613969307613,0,b6dad013-c20b-4afc-8360-dfa4a31e86e8
